mcl1	mcl3	mcl5	ortho_group	species	gene_id	desc	symbol	Transcription Factor Family	Gene Symbol	Gene Name	Also Known As	Source Material for Membership
702	4107	5809	OG0000675	fly	FBgn0011294	antennal protein 5	a5					
702	4107	5809	OG0000675	fly	FBgn0032453		CG6180					
702	4107	5809	OG0000675	fly	FBgn0037431		CG17917					
702	4107	5809	OG0000675	fly	FBgn0037432		CG10298					
702	4107	5809	OG0000675	fly	FBgn0037433		CG17919					
702	4107	5809	OG0000675	fly	FBgn0038972		CG7054					
702	4107	5809	OG0000675	fly	FBgn0038973	Phosphatidylethanolamine-binding protein 1	Pebp1					
702	4107	5809	OG0000675	fly	FBgn0265272		CG30060					
702	4108	5811	OG0006443	fly	FBgn0030552	mitochondrial ribosomal protein L38	mRpL38					
703	4110	5813	OG0000886	fly	FBgn0025637	SKP1-related A	SkpA					
703	4110	5813	OG0000886	fly	FBgn0026174	SKP1-related D	SkpD					
703	4110	5813	OG0000886	fly	FBgn0026175	SKP1-related C	SkpC					
703	4110	5813	OG0000886	fly	FBgn0026176	SKP1-related B	SkpB					
703	4110	5813	OG0000886	fly	FBgn0031074	SKP1-related E	SkpE					
703	4110	5813	OG0000886	fly	FBgn0034863	SKP1-related F	SkpF					
703	4110	5813	OG0000886	fly	FBgn0034904		CG15800					
703	4110	5813	OG0027569	fly	FBgn0262535		CG43089					
704	4111	5815	OG0000022	fly	FBgn0265434	zipper	zip					
705	4113	5819	OG0003789	fly	FBgn0284255	Actin-related protein 2/3 complex, subunit 4	Arpc4					
705	4115	5821	OG0001028	fly	FBgn0031853	Tubulin tyrosine ligase-like 3B	TTLL3B					
707	4119	5826	OG0000683	fly	FBgn0034345		CG5174					
707	4120	5828	OG0005458	fly	FBgn0034361	mitochondrial ribosomal protein S28	mRpS28					
708	4121	5829	OG0006147	fly	FBgn0029905	Nuclear factor Y-box C	Nf-YC	CBF DOMAIN TRANSCRIPTION FACTORS	Nf-YC	Nuclear factor Y-box C		(Hammonds et al., 2013, Yoshioka et al., 2007)
708	4121	5829	OG0008187	fly	FBgn0034726	Mesoderm-expressed 4	Mes4					
708	4122	5831	OG0004363	fly	FBgn0034650	Negative Cofactor 2alpha	NC2alpha					
708	4123	5832	OG0008645	fly	FBgn0043001	Chromatin accessibility complex 16kD protein	Chrac-16					
709	4124	5833	OG0000749	fly	FBgn0028996	onecut	onecut	CUT HOMEOBOX TRANSCRIPTION FACTORS	onecut	onecut		(Bürglin and Affolter, 2016, Zhong and Holland, 2010)
709	4125	5834	OG0001826	fly	FBgn0004198	cut	ct	CUT HOMEOBOX TRANSCRIPTION FACTORS	ct	cut	kf, kinked-femur	(Bürglin and Affolter, 2016, Zhong and Holland, 2010)
710	4126	5835	OG0003981	fly	FBgn0030148		CG3106					
710	4126	5835	OG0003981	fly	FBgn0259229		CG42329					
710	4126	5835	OG0003981	fly	FBgn0260006	drop dead	drd					
710	4126	5835	OG0016849	fly	FBgn0033110		CG9447					
710	4126	5835	OG0016849	fly	FBgn0038366		CG4576					
710	4126	5835	OG0017034	fly	FBgn0025835		CG17707					
710	4126	5835	OG0017034	fly	FBgn0052645		CG32645					
710	4126	5836	OG0003981	fly	FBgn0031032		CG14204					
710	4126	5836	OG0003981	fly	FBgn0031033		CG14219					
710	4126	5836	OG0003981	fly	FBgn0031034		CG14205					
710	4126	5836	OG0003981	fly	FBgn0033792		CG13325					
710	4126	5836	OG0003981	fly	FBgn0038873		CG5892					
710	4126	5836	OG0003981	fly	FBgn0039091		CG10182					
710	4126	5836	OG0003981	fly	FBgn0039092		CG16723					
710	4126	5836	OG0003981	fly	FBgn0039093		CG10183					
710	4126	5836	OG0003981	fly	FBgn0053337		CG33337					
710	4127	5838	OG0015056	fly	FBgn0030859		CG12990					
710	4127	5838	OG0015056	fly	FBgn0035557		CG11353					
710	4127	5838	OG0015056	fly	FBgn0050471		CG30471					
711	4129	5840	OG0001968	fly	FBgn0030703	membrane steroid binding protein	MSBP					
711	4129	5840	OG0001968	fly	FBgn0032519		CG16957					
711	4129	5840	OG0027763	fly	FBgn0051858	tetleys-cup	t-cup					
711	4130	5842	OG0005147	fly	FBgn0030099		CG12056					
711	4131	5843	OG0027466	fly	FBgn0031367	calcutta cup	c-cup					
711	4131	5843	OG0028167	fly	FBgn0031372		CG7295					
712	4132	5844	OG0000437	fly	FBgn0259822	Ca2+-channel-protein-beta-subunit	Ca-beta					
713	4133	5845	OG0001210	fly	FBgn0011288	Synaptosomal-associated protein 25kDa	Snap25					
713	4133	5845	OG0001210	fly	FBgn0266720	Synaptosomal-associated protein 24kDa	Snap24					
713	4134	5846	OG0006585	fly	FBgn0034913	Synaptosomal-associated protein 29kDa	Snap29					
717	4141	5855	OG0002661	fly	FBgn0035726		CG9953					
717	4141	5855	OG0002661	fly	FBgn0038700		CG3734					
717	4141	5855	OG0002661	fly	FBgn0038701		CG18493					
717	4141	5855	OG0002661	fly	FBgn0038702		CG3739					
717	4141	5855	OG0002661	fly	FBgn0038705		CG11626					
717	4142	5856	OG0002065	fly	FBgn0032864		CG2493					
718	4145	5860	OG0010913	fly	FBgn0262869	Glial cell line-derived neurotrophic family receptor-like	Gfrl					
719	4146	5861	OG0000591	fly	FBgn0035236		CG12004					
719	4147	5862	OG0000591	fly	FBgn0032172		CG5850					
722	4158	5877	OG0003350	fly	FBgn0045980	nimA-like kinase	niki					
722	4158	5877	OG0006965	fly	FBgn0029970	Nek2	Nek2					
723	4160	5879	OG0000583	fly	FBgn0264542	heavyweight	hwt					
724	4165	5886	OG0010493	fly	FBgn0053969		CG33969					
725	4166	5887	OG0001973	fly	FBgn0003410	seven in absentia	sina					
725	4166	5887	OG0016905	fly	FBgn0039038		CG6688					
725	4166	5887	OG0016905	fly	FBgn0085404		CG34375					
725	4166	5887	OG0026042	fly	FBgn0259794	sina homologue	sinah					
725	4166	5887	OG0026855	fly	FBgn0024997		CG2681					
726	4168	5889	OG0001887	fly	FBgn0041184	Suppressor of cytokine signaling at 36E	Socs36E					
727	4171	5897	OG0000428	fly	FBgn0030608	Lipid storage droplet-2	Lsd-2					
727	4171	5897	OG0000428	fly	FBgn0039114	Lipid storage droplet-1	Lsd-1					
728	4174	5901	OG0000510	fly	FBgn0261988	G protein-coupled receptor kinase 2	Gprk2					
728	4176	5903	OG0001379	fly	FBgn0052944		CG32944					
729	4178	5905	OG0003791	fly	FBgn0032901	skywalker	sky					
729	4179	5906	OG0007158	fly	FBgn0031904		CG5149					
731	4184	5914	OG0002038	fly	FBgn0030514		CG9941					
731	4184	5914	OG0005382	fly	FBgn0032877		CG2617					
733	4188	5920	OG0002162	fly	FBgn0038473	Nucleostemin 1	Ns1					
733	4188	5920	OG0005102	fly	FBgn0034243	Nucleostemin 2	Ns2					
733	4189	5921	OG0005411	fly	FBgn0039020		CG17141					
734	4190	5923	OG0000329	fly	FBgn0283471	wings up A	wupA					
735	4191	5924	OG0002693	fly	FBgn0031874		CG13775	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG13775			(Pfreundt et al., 2010)
735	4192	5925	OG0028022	fly	FBgn0040392		CG14050	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG14050		EG:BACH48C10.1	(Pfreundt et al., 2010)
736	4197	5930	OG0000330	fly	FBgn0016123	Alkaline phosphatase 4	Alp4					
736	4197	5930	OG0000330	fly	FBgn0030661	Alkaline phosphatase 11	Alp11					
736	4197	5930	OG0000330	fly	FBgn0032779	Alkaline phosphatase 12	Alp12					
736	4197	5930	OG0000330	fly	FBgn0033423	Alkaline phosphatase 6	Alp6					
736	4197	5930	OG0000330	fly	FBgn0034710	Alkaline phosphatase 7	Alp7					
736	4197	5930	OG0000330	fly	FBgn0034712	Alkaline phosphatase 8	Alp8					
736	4197	5930	OG0000330	fly	FBgn0035619	Alkaline phosphatase 10	Alp10					
736	4197	5930	OG0000330	fly	FBgn0035620	Alkaline phosphatase 9	Alp9					
736	4197	5930	OG0000330	fly	FBgn0037786	Alkaline phosphatase 13	Alp13					
736	4197	5930	OG0000330	fly	FBgn0038845	Alkaline phosphatase 5	Alp5					
736	4197	5930	OG0000330	fly	FBgn0043791	phurba tashi	phu					
736	4197	5930	OG0000330	fly	FBgn0283479	Alkaline phosphatase 1	Alp1					
736	4197	5930	OG0000330	fly	FBgn0283480	Alkaline phosphatase 2	Alp2					
737	4198	5931	OG0000400	fly	FBgn0027621	6-phosphofructo-2-kinase	Pfrx					
739	4204	5938	OG0005691	fly	FBgn0026196	nop5	nop5					
739	4204	5939	OG0005480	fly	FBgn0038964	Nop56	Nop56					
739	4205	5940	OG0002231	fly	FBgn0036487	Pre-mRNA processing factor 31	Prp31					
740	4206	5941	OG0000334	fly	FBgn0028699	Rh50	Rh50					
741	4207	5942	OG0003518	fly	FBgn0034105		CG7755					
741	4207	5942	OG0003518	fly	FBgn0039358		CG5028					
741	4207	5942	OG0006714	fly	FBgn0038922	Isocitrate dehydrogenase 3b	Idh3b					
741	4207	5943	OG0004984	fly	FBgn0027291	Isocitrate dehydrogenase 3a	Idh3a					
741	4207	5943	OG0025986	fly	FBgn0052026		CG32026					
741	4207	5943	OG0026062	fly	FBgn0035005		CG3483					
742	4208	5944	OG0001229	fly	FBgn0016794	daughter of sevenless	dos					
743	4212	5948	OG0002254	fly	FBgn0066114	Glucuronyltransferase I	GlcAT-I					
743	4212	5948	OG0025777	fly	FBgn0032135	Glucuronyltransferase S	GlcAT-S					
743	4212	5948	OG0025878	fly	FBgn0036144	Glucuronyltransferase P	GlcAT-P					
744	4213	5949	OG0000704	fly	FBgn0086372	like-AP180	lap					
744	4214	5950	OG0007952	fly	FBgn0264694	merry-go-round	mgr					
744	4214	5950	OG0025621	fly	FBgn0034651		CG15676					
752	4248	5995	OG0000842	fly	FBgn0023395	Chd3	Chd3					
752	4248	5995	OG0000842	fly	FBgn0262519	Mi-2	Mi-2					
753	4249	5996	OG0000175	fly	FBgn0023023	Collapsin Response Mediator Protein	CRMP					
753	4249	5996	OG0012810	fly	FBgn0030914		CG6106					
754	4251	5998	OG0000152	fly	FBgn0037989	ATPase 8B	ATP8B					
755	4253	6000	OG0026672	fly	FBgn0052447		CG32447					
755	4253	6000	OG0028148	fly	FBgn0050361	mangetout	mtt					
756	4254	6001	OG0000887	fly	FBgn0010235	Kinesin light chain	Klc					
756	4254	6002	OG0005907	fly	FBgn0029594	Cytochrome c oxidase assembly factor 8	Coa8					
757	4255	6003	OG0000492	fly	FBgn0003071	Phosphofructokinase	Pfk					
758	4256	6004	OG0002001	fly	FBgn0036734		CG7564					
758	4257	6005	OG0004841	fly	FBgn0029887		CG3198					
758	4258	6006	OG0007544	fly	FBgn0083953		CG34117					
759	4259	6007	OG0001765	fly	FBgn0052264		CG32264					
760	4263	6012	OG0003792	fly	FBgn0038735	Mitochondrial calcium uptake 3	MICU3					
760	4264	6013	OG0006077	fly	FBgn0031893	Mitochondrial calcium uptake 1	MICU1					
760	4264	6013	OG0027784	fly	FBgn0039029		CG4704					
761	4266	6015	OG0000332	fly	FBgn0033233	Lysine (K)-specific demethylase 4A	Kdm4A					
761	4266	6015	OG0000332	fly	FBgn0053182	Lysine (K)-specific demethylase 4B	Kdm4B					
761	4268	6017	OG0001244	fly	FBgn0028991	sequoia	seq	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	seq	sequoia	l(2)vr5, l(2)49Fc, vr5	(Pfreundt et al., 2010)
762	4269	6018	OG0002908	fly	FBgn0261986	Ras association domain family member 8	RASSF8					
762	4270	6020	OG0002386	fly	FBgn0035104		CG13875					
762	4270	6020	OG0002386	fly	FBgn0052150	meru	meru					
763	4271	6022	OG0000574	fly	FBgn0262739	Argonaute-1	AGO1					
763	4271	6022	OG0026048	fly	FBgn0087035	Argonaute 2	AGO2					
764	4272	6023	OG0006015	fly	FBgn0032873		CG2614					
764	4273	6024	OG0004611	fly	FBgn0031485		CG9643					
765	4275	6026	OG0004143	fly	FBgn0036437		CG5048					
765	4276	6027	OG0025925	fly	FBgn0035986		CG4022					
765	4277	6029	OG0007683	fly	FBgn0033224	Nop17 like	Nop17l					
766	4281	6035	OG0008356	fly	FBgn0033387		CG8008					
766	4281	6035	OG0008356	fly	FBgn0033388		CG8046					
766	4281	6035	OG0008356	fly	FBgn0039817		CG15553					
766	4281	6035	OG0008356	fly	FBgn0051321		CG31321					
766	4281	6035	OG0008356	fly	FBgn0260388		CG42514					
766	4281	6036	OG0008356	fly	FBgn0050344		CG30344					
766	4281	6036	OG0008356	fly	FBgn0050345		CG30345					
767	4282	6037	OG0008006	fly	FBgn0004584	Recombination repair protein 1	Rrp1					
769	4289	6045	OG0004965	fly	FBgn0038088		CG10126					
769	4289	6045	OG0004965	fly	FBgn0051345		CG31345					
771	4298	6058	OG0004251	fly	FBgn0037819		CG14688					
771	4299	6059	OG0008827	fly	FBgn0033766	Nucleoporin 188kDa	Nup188					
772	4301	6061	OG0001217	fly	FBgn0032358	Palmitoyl-protein Thioesterase 2	Ppt2					
772	4302	6062	OG0006170	fly	FBgn0030057	Palmitoyl-protein thioesterase 1	Ppt1					
773	4304	6064	OG0002301	fly	FBgn0041781	SCAR	SCAR					
774	4306	6067	OG0002276	fly	FBgn0010762	simjang	simj					
775	4311	6072	OG0000768	fly	FBgn0030310	Peptidoglycan recognition protein SA	PGRP-SA					
775	4311	6072	OG0000768	fly	FBgn0030695	Peptidoglycan recognition protein LE	PGRP-LE					
775	4311	6072	OG0000768	fly	FBgn0033327	Peptidoglycan recognition protein SC1b	PGRP-SC1b					
775	4311	6072	OG0000768	fly	FBgn0035977	Peptidoglycan recognition protein LF	PGRP-LF					
775	4311	6072	OG0000768	fly	FBgn0037906	Peptidoglycan recognition protein LB	PGRP-LB					
775	4311	6072	OG0000768	fly	FBgn0043575	Peptidoglycan recognition protein SC2	PGRP-SC2					
775	4311	6072	OG0000768	fly	FBgn0043576	Peptidoglycan recognition protein SC1a	PGRP-SC1a					
775	4311	6072	OG0000768	fly	FBgn0043578	Peptidoglycan recognition protein SB1	PGRP-SB1					
775	4311	6072	OG0026408	fly	FBgn0035975	Peptidoglycan recognition protein LA	PGRP-LA					
775	4311	6072	OG0026464	fly	FBgn0035094		CG9380					
775	4311	6073	OG0000768	fly	FBgn0035806	Peptidoglycan recognition protein SD	PGRP-SD					
775	4311	6073	OG0000768	fly	FBgn0035976	Peptidoglycan recognition protein LC	PGRP-LC					
775	4311	6073	OG0000768	fly	FBgn0043577	Peptidoglycan recognition protein SB2	PGRP-SB2					
775	4312	6074	OG0000768	fly	FBgn0260458	Peptidoglycan recognition protein LD	PGRP-LD					
776	4313	6075	OG0008254	fly	FBgn0051643		CG31643					
776	4314	6076	OG0008315	fly	FBgn0038961		CG13850					
780	4327	6094	OG0002129	fly	FBgn0030724	Nipsnap	Nipsnap					
782	4336	6107	OG0000707	fly	FBgn0031759	little imaginal discs	lid					
783	4338	6109	OG0001889	fly	FBgn0036354	Proteome of centrioles 1	Poc1					
784	4341	6112	OG0000818	fly	FBgn0027356	Amphiphysin	Amph					
785	4343	6114	OG0000640	fly	FBgn0265767	zydeco	zyd					
785	4344	6116	OG0027220	fly	FBgn0085191		CG34162					
785	4346	6118	OG0000640	fly	FBgn0037238		CG1090					
785	4346	6118	OG0000640	fly	FBgn0040031		CG12061					
785	4347	6119	OG0002201	fly	FBgn0033323		CG12376					
785	4347	6119	OG0002201	fly	FBgn0033326		CG14743					
785	4347	6119	OG0002201	fly	FBgn0033599		CG13223					
785	4347	6119	OG0002201	fly	FBgn0034156		CG5348					
786	4348	6120	OG0000427	fly	FBgn0004889	twins	tws					
787	4349	6122	OG0000475	fly	FBgn0004449	Tenascin major	Ten-m					
787	4349	6122	OG0000475	fly	FBgn0267001	Tenascin accessory	Ten-a					
788	4350	6123	OG0003272	fly	FBgn0033551		CG7222					
788	4350	6123	OG0026809	fly	FBgn0031026		CG12231					
788	4352	6125	OG0004027	fly	FBgn0011476	lethal (3) neo43	l(3)neo43					
789	4353	6126	OG0000959	fly	FBgn0013307	Ornithine decarboxylase 1	Odc1					
789	4353	6126	OG0000959	fly	FBgn0013308	Ornithine decarboxylase 2	Odc2					
790	4354	6127	OG0000114	fly	FBgn0025740	Plexin B	PlexB					
790	4354	6127	OG0000114	fly	FBgn0025741	Plexin A	PlexA					
791	4357	6131	OG0005568	fly	FBgn0010114	hikaru genki	hig					
793	4362	6138	OG0002172	fly	FBgn0025592	Glycerol kinase 1	Gk1					
793	4362	6138	OG0002172	fly	FBgn0035266	Glycerol kinase 2	Gk2					
793	4362	6138	OG0008206	fly	FBgn0035392		CG1271					
793	4362	6138	OG0025385	fly	FBgn0033673		CG8298					
793	4363	6139	OG0008182	fly	FBgn0035484		CG11594					
794	4364	6140	OG0001024	fly	FBgn0050021	menage a trois	metro					
794	4365	6142	OG0003176	fly	FBgn0036099		CG11811					
794	4366	6144	OG0007001	fly	FBgn0261873	stardust	sdt					
795	4369	6147	OG0003385	fly	FBgn0032256	RluA pseudouridine synthase 2	RluA-2					
795	4369	6147	OG0003385	fly	FBgn0051719	RluA pseudouridine synthase 1	RluA-1					
797	4375	6155	OG0001919	fly	FBgn0030411		CG2540					
797	4375	6155	OG0001919	fly	FBgn0039109		CG10365					
797	4376	6157	OG0004839	fly	FBgn0032398		CG6766					
798	4378	6160	OG0027888	fly	FBgn0036150	Ionotropic receptor 68a	Ir68a					
798	4379	6162	OG0025710	fly	FBgn0036937	Ionotropic receptor 76b	Ir76b					
798	4379	6162	OG0027394	fly	FBgn0259215	Ionotropic receptor 93a	Ir93a					
798	4380	6163	OG0015093	fly	FBgn0038789	Ionotropic receptor 92a	Ir92a					
798	4380	6163	OG0015093	fly	FBgn0040849	Ionotropic receptor 41a	Ir41a					
798	4380	6163	OG0015093	fly	FBgn0260874	Ionotropic receptor 76a	Ir76a					
799	4382	6165	OG0001228	fly	FBgn0040271	Sulfated	Sulf1					
799	4382	6165	OG0005498	fly	FBgn0033836		CG18278					
799	4382	6165	OG0005498	fly	FBgn0260475		CG30059					
800	4383	6166	OG0006645	fly	FBgn0030722		CG12395					
800	4383	6166	OG0006645	fly	FBgn0036029		CG16719					
800	4384	6167	OG0006646	fly	FBgn0035896		CG6983					
801	4387	6170	OG0001098	fly	FBgn0034418		CG15118					
801	4388	6171	OG0005541	fly	FBgn0034304		CG5742					
802	4390	6173	OG0002656	fly	FBgn0033382	alpha/beta hydrolase 1	Hydr1					
802	4391	6175	OG0005495	fly	FBgn0014906	alpha/beta hydrolase2	Hydr2					
803	4393	6177	OG0000687	fly	FBgn0027066	Eb1	Eb1					
803	4393	6177	OG0000687	fly	FBgn0034403		CG18190					
803	4393	6177	OG0000687	fly	FBgn0052371		CG32371					
803	4393	6177	OG0026571	fly	FBgn0031585		CG2955					
803	4393	6177	OG0026647	fly	FBgn0051907	Male specific transcript 27D	Mst27D					
803	4393	6177	OG0027187	fly	FBgn0030191		CG15306					
804	4395	6179	OG0001481	fly	FBgn0020371	Translocase inner membrane 17	Tim17b2					
804	4395	6179	OG0001481	fly	FBgn0031164		CG1724					
804	4395	6179	OG0001481	fly	FBgn0037310	Tim17b1	Tim17b1					
804	4395	6179	OG0001481	fly	FBgn0263977	Translocase of the inner mitochondrial membrane 17b	Tim17b					
804	4395	6179	OG0016842	fly	FBgn0037307	Tim17a2	Tim17a2					
804	4395	6179	OG0016842	fly	FBgn0038018	Tim17a1	Tim17a1					
804	4396	6180	OG0003721	fly	FBgn0051229		CG31229					
805	4397	6181	OG0000442	fly	FBgn0020616	Stromalin	SA					
805	4397	6181	OG0000442	fly	FBgn0043865	Stromalin-2	SA-2					
806	4398	6183	OG0006194	fly	FBgn0021768	nudC	nudC					
806	4399	6184	OG0006859	fly	FBgn0030342		CG10347					
806	4400	6185	OG0008320	fly	FBgn0051251		CG31251					
807	4402	6187	OG0000417	fly	FBgn0041604	dally-like	dlp					
807	4402	6187	OG0001621	fly	FBgn0263930	division abnormally delayed	dally					
808	4403	6188	OG0000840	fly	FBgn0000579	Enolase	Eno					
811	4409	6195	OG0001049	fly	FBgn0261836	Muscle-specific protein 300 kDa	Msp300					
811	4409	6195	OG0025904	fly	FBgn0001316	klarsicht	klar					
812	4411	6197	OG0000999	fly	FBgn0039261	YTH N6-methyladenosine RNA binding protein	Ythdf					
812	4412	6198	OG0006979	fly	FBgn0027616	YTH domain containing 1	Ythdc1					
813	4413	6199	OG0003496	fly	FBgn0032635		CG15141					
813	4414	6200	OG0003254	fly	FBgn0000541	Enhancer of bithorax	E(bx)	OTHER DNA BINDING DOMAIN TRANSCRIPTION FACTORS	E(bx)	Enhancer of bithorax	NURF301, NURF, p301, Nurf-215, dNURF	(Pfreundt et al., 2010)
815	4418	6205	OG0000518	fly	FBgn0261794	kazachoc	kcc					
816	4419	6206	OG0000977	fly	FBgn0031855	meng-po	meng					
816	4419	6206	OG0002002	fly	FBgn0262617	Nuak1 ortholog	Nuak1					
816	4419	6206	OG0026307	fly	FBgn0000826	pan gu	png					
817	4423	6212	OG0001684	fly	FBgn0033000		CG14464					
817	4425	6215	OG0002894	fly	FBgn0003559	suppressor of forked	su(f)					
819	4428	6218	OG0002678	fly	FBgn0260945	Autophagy-related 1	Atg1					
819	4428	6218	OG0008856	fly	FBgn0037679	Another Drosophila Unc-51-like kinase	Aduk					
820	4430	6221	OG0004921	fly	FBgn0034911	Glycine transporter	GlyT					
820	4430	6221	OG0009781	fly	FBgn0031935		CG13793					
820	4430	6221	OG0009781	fly	FBgn0031936		CG13794					
820	4430	6221	OG0009781	fly	FBgn0031937		CG13795					
820	4430	6221	OG0009781	fly	FBgn0053296		CG33296					
820	4430	6221	OG0009781	fly	FBgn0260479		CG31904					
820	4430	6221	OG0009979	fly	FBgn0267326	Neurotransmitter transporter-like	Ntl					
820	4430	6221	OG0012124	fly	FBgn0028886		CG15279					
820	4430	6221	OG0012124	fly	FBgn0029762	Nutrient Amino Acid Transporter 1	NAAT1					
820	4430	6221	OG0012124	fly	FBgn0033443		CG1698					
820	4430	6221	OG0012124	fly	FBgn0033708		CG8850					
820	4430	6221	OG0012124	fly	FBgn0034381	Lithium-inducible SLC6 transporter	List					
820	4430	6221	OG0012124	fly	FBgn0035969		CG4476					
820	4430	6221	OG0027522	fly	FBgn0027660	bloated tubules	blot					
820	4432	6223	OG0009781	fly	FBgn0014454	Adult cuticle protein 1	Acp1					
820	4432	6223	OG0009781	fly	FBgn0031940		CG7214					
820	4434	6225	OG0002055	fly	FBgn0029663		CG10804					
820	4435	6226	OG0009781	fly	FBgn0031939		CG13796					
821	4437	6228	OG0000760	fly	FBgn0025879	Tissue inhibitor of metalloproteases	Timp					
822	4438	6231	OG0001608	fly	FBgn0026192	par-6	par-6					
824	4447	6241	OG0002394	fly	FBgn0029853		CG3781					
825	4450	6244	OG0003862	fly	FBgn0005674	Glutamyl-prolyl-tRNA synthetase	GluProRS					
825	4451	6245	OG0004561	fly	FBgn0010803	Tryptophanyl-tRNA synthetase	TrpRS					
825	4452	6246	OG0007423	fly	FBgn0050185	aaRS-interacting multifunctional protein 3	AIMP3					
827	4460	6254	OG0000504	fly	FBgn0043070	Misexpression suppressor of KSR 2	MESK2					
827	4460	6254	OG0016099	fly	FBgn0027608		CG2082					
828	4461	6255	OG0001428	fly	FBgn0033029	CCR4-NOT transcription complex subunit 3	Not3					
828	4462	6256	OG0004486	fly	FBgn0017550	Regena	Rga					
828	4462	6256	OG0004486	fly	FBgn0028852		CG15262					
828	4462	6256	OG0025398	fly	FBgn0035924		CG6576					
829	4463	6257	OG0001026	fly	FBgn0035318		CG9018					
829	4464	6258	OG0005234	fly	FBgn0032688		CG15160					
830	4465	6259	OG0003446	fly	FBgn0014026	Ribosomal protein L7A	RpL7A					
830	4466	6260	OG0005153	fly	FBgn0029148	NHP2	NHP2					
830	4467	6261	OG0005688	fly	FBgn0286786	hoi-polloi	hoip					
831	4468	6262	OG0002328	fly	FBgn0029503	CHORD	CHORD					
831	4469	6263	OG0006701	fly	FBgn0265101	suppressor-of-G2-allele-of-skp1	Sgt1					
831	4470	6264	OG0008139	fly	FBgn0029882		CG3226					
834	4474	6268	OG0000460	fly	FBgn0032449		CG17036					
834	4474	6268	OG0000460	fly	FBgn0037845		CG14694					
834	4474	6268	OG0000460	fly	FBgn0037846		CG6574					
835	4475	6269	OG0001081	fly	FBgn0014141	cheerio	cher					
835	4475	6269	OG0013756	fly	FBgn0039500		CG5984					
835	4475	6269	OG0016127	fly	FBgn0028371	jitterbug	jbug					
836	4476	6270	OG0000949	fly	FBgn0029761	small conductance calcium-activated potassium channel	SK					
837	4477	6271	OG0000577	fly	FBgn0038279	Secreted decoy of InR	Sdr					
837	4477	6271	OG0000577	fly	FBgn0283499	Insulin-like receptor	InR					
837	4477	6271	OG0027662	fly	FBgn0032752		CG10702					
838	4478	6272	OG0001269	fly	FBgn0030982		CG7423					
